Id,Label,timeset,bipartite,title,subjects,modularity_class,Degree,componentnumber,Weighted Degree,eigencentrality,clustering,triangles,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
4070,592657,,1,Deliverance,None,2,338,0,6.893825,0.332049,0.70193,39977,2,0.555592,0.600059,99.129212
4074,42607,,1,As You Like It,None,3,378,0,7.439919,0.339461,0.609195,43407,2,0.563,0.611901,222.233779
4075,11438,,1,What We Talk About When We Talk About Love,None,0,245,0,4.964597,0.231842,0.675376,20187,2,0.5391,0.572528,64.470205
4080,171201,,1,Wit,None,2,331,0,6.508455,0.311225,0.660185,36056,2,0.554316,0.597987,128.235902
4082,1622,,1,A Midsummer Night's Dream,None,3,823,0,12.575731,0.660452,0.463008,156614,2,0.661057,0.743635,1427.26181
4087,29981,,1,The Island of Doctor Moreau,None,3,273,0,4.869725,0.259121,0.667232,24773,2,0.543961,0.580817,84.909962
4098,16144853,,1,Leaders Eat Last,None,4,132,0,2.925068,0.102955,0.648161,5604,2,0.520333,0.539076,36.424565
4104,40168,,1,The Creative License: Giving Yourself Permission to Be The Artist You Truly Are,None,1,31,0,2.388789,0.010994,0.692473,322,3,0.501485,0.507105,5.178199
4109,5308,,1,The Pearl,None,3,685,0,11.217328,0.577514,0.514991,120647,2,0.627182,0.702783,837.359045
4119,5933841,,1,Inherent Vice,None,0,187,0,3.912368,0.173152,0.680064,11827,2,0.529301,0.555358,44.080264
4122,16631,,1,Steppenwolf,None,0,746,0,12.0166,0.603273,0.473793,131660,2,0.641717,0.720841,1226.500429
4129,3388,,1,Corelli's Mandolin,None,0,478,0,8.962387,0.42009,0.571915,65200,2,0.582414,0.641504,356.035234
4135,23919,,1,The Complete Stories and Poems,None,3,777,0,10.987338,0.625027,0.46823,141160,2,0.649366,0.730018,1333.865946
4138,252577,,1,"Angela's Ashes (Frank McCourt, #1)",None,5,1084,0,13.80294,0.789564,0.372561,218688,2,0.736269,0.8209,3451.89032
4158,25019,,1,"The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary",None,2,554,0,10.550591,0.469038,0.529654,81133,2,0.598088,0.664002,596.508379
4163,542389,,1,"Stalingrad: The Fateful Siege, 1942&#8211;1943",None,2,172,0,2.713865,0.163305,0.683055,10045,2,0.526825,0.550918,34.247401
4166,801178,,1,Chicken Soup for the Soul,None,4,170,0,3.117993,0.144134,0.62701,9007,2,0.526496,0.550326,60.924961
4169,2998,,1,The Secret Garden,None,5,1124,0,12.435528,0.812423,0.364491,230040,2,0.749335,0.832741,3949.60878
4173,71728,,1,Jonathan Livingston Seagull,None,4,732,0,10.164694,0.571962,0.4462,119379,2,0.638322,0.716696,1436.619085
4174,9593,,1,Gal&#225;pagos,None,0,405,0,9.416541,0.358218,0.58554,47903,2,0.568113,0.619893,245.123629
4183,26329,,1,Emotional Intelligence: Why It Can Matter More Than IQ,None,4,305,0,4.610703,0.249324,0.527804,24469,2,0.549626,0.59029,237.27374
4184,3764,,1,"From Russia With Love (James Bond, #5)",None,2,306,0,5.695681,0.273857,0.59925,27964,2,0.549805,0.590586,173.144509
4194,641604,,1,Purple Cow: Transform Your Business by Being Remarkable,None,4,144,0,2.524285,0.121426,0.597514,6152,2,0.522263,0.542629,60.39685
4196,36071,,1,First Things First,None,4,166,0,3.435382,0.134451,0.615918,8435,2,0.525841,0.549142,63.459082
4200,4708,,1,The Beautiful and Damned,None,3,231,0,4.626216,0.220123,0.680369,18074,2,0.536702,0.568384,58.076904
4201,37435,,1,The Secret Life of Bees,None,5,1013,0,10.784897,0.752787,0.390243,200030,2,0.714165,0.799882,2921.797277
4205,10222,,1,The Far Pavilions,None,2,236,0,5.547179,0.216214,0.660151,18306,2,0.537556,0.569864,73.792739
4216,9712,,1,Love in the Time of Cholera,None,5,974,0,13.73311,0.731022,0.3988,188972,2,0.702579,0.788336,2656.378476
4220,1420,,1,Hamlet,None,5,1133,0,15.4163,0.817495,0.363337,233000,2,0.752339,0.835406,3889.612403
4223,8732,,1,The Red Pony,None,3,264,0,4.984834,0.253166,0.673782,23391,2,0.542389,0.578153,81.14869
4243,7613,,1,Animal Farm,None,5,1564,0,15.388305,0.982542,0.265333,324308,2,0.931092,0.962996,11954.615538
4244,33,,1,"The Lord of the Rings (The Lord of the Rings, #1-3)",None,5,1062,0,11.350646,0.776712,0.37619,211942,2,0.729275,0.814387,3430.579171
4248,498389,,1,"The Devil's Star (Harry Hole, #5)",None,2,204,0,3.571736,0.201296,0.70849,14670,2,0.532136,0.560391,48.068084
4250,49436,,1,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,None,5,734,0,9.242262,0.595359,0.476497,128183,2,0.638805,0.717288,1148.19024
4253,737957,,1,Michelangelo and the Pope's Ceiling,None,1,124,0,3.087878,0.10053,0.578023,4408,2,0.519053,0.536708,49.438815
4254,45685,,1,The Canterville Ghost,None,3,270,0,5.43967,0.249295,0.643371,23364,2,0.543436,0.579929,102.679303
4260,2054,,1,"The Long Goodbye (Philip Marlowe, #6)",None,0,261,0,4.901665,0.251799,0.703566,23872,2,0.541867,0.577265,66.632255
4261,12358,,1,The Partly Cloudy Patriot,None,2,227,0,4.7762,0.208253,0.639936,16415,2,0.53602,0.5672,68.449997
4262,3431,,1,The Five People You Meet in Heaven,None,5,839,0,8.079926,0.651934,0.431688,151756,2,0.665223,0.748372,1981.129314
4267,64582,,1,Chaos: Making a New Science,None,4,292,0,5.269528,0.261452,0.598032,25408,2,0.54731,0.586442,162.351963
4276,18839,,1,Orlando,None,3,432,0,8.894197,0.368331,0.552881,51471,2,0.57332,0.627886,307.179738
4277,368916,,1,"84, Charing Cross Road",None,0,258,0,4.986674,0.235807,0.62486,20716,2,0.541346,0.576377,96.548744
4280,13099738,,1,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,None,1,341,0,3.910971,0.27277,0.492151,28530,2,0.556141,0.600947,543.630263
4286,96123,,1,All the President's Men,None,2,338,0,7.243464,0.308938,0.63951,36422,2,0.555592,0.600059,141.369208
4287,227265,,1,"Ishmael: An Adventure of the Mind and Spirit (Ishmael, #1)",None,2,407,0,6.131842,0.367995,0.595442,49196,2,0.568495,0.620485,248.735883
4296,77103,,1,The Glass Palace,None,3,179,0,3.288032,0.173517,0.689285,10981,2,0.527977,0.55299,42.392506
4298,599,,1,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",None,2,350,0,6.253426,0.318242,0.617798,37732,2,0.557794,0.603612,175.041685
4299,300225,,1,Bloodline,None,2,116,0,3.72437,0.110701,0.772714,5154,2,0.517781,0.53434,13.947921
4313,93981,,1,The Interpretation of Dreams,None,3,345,0,5.262915,0.313642,0.613414,36400,2,0.556874,0.602131,175.62923
4314,13531504,,1,Jerusalem: A Cookbook,None,2,78,0,1.470156,0.069049,0.63703,1913,2,0.511818,0.523091,13.933412
4317,6224895,,1,"Silver Blaze (The Memoirs of Sherlock Holmes, #1)",None,2,124,0,1.973352,0.128983,0.814713,6213,2,0.519053,0.536708,9.863475
4318,1219103,,1,"Five Weeks in a Balloon (Extraordinary Voyages, #1)",None,3,221,0,4.735558,0.213991,0.708968,17235,2,0.535002,0.565423,50.654362
4319,11734,,1,"The Human Stain (The American Trilogy, #3)",None,0,311,0,6.333144,0.302581,0.704927,33981,2,0.550701,0.592066,89.320125
4321,5947099,,1,Memories of My Melancholy Whores,None,0,221,0,4.617496,0.210327,0.687906,16723,2,0.535002,0.565423,60.634609
4327,470495,,1,All Over But the Shoutin',None,2,269,0,5.108572,0.251401,0.675997,24367,2,0.543261,0.579633,84.662493
4333,26135825,,1,Fun Home: A Family Tragicomic,None,0,253,0,3.487226,0.245074,0.662683,21125,2,0.54048,0.574896,84.86715
4338,4214,,1,Life of Pi,None,5,1300,0,12.573088,0.882274,0.316345,267106,2,0.812801,0.884843,6321.890773
4339,211099,,1,"Losing My Virginity: How I've Survived, Had Fun, and Made a Fortune Doing Business My Way",None,4,132,0,2.592893,0.09854,0.539093,4661,2,0.520333,0.539076,64.425651
4347,46306,,1,The Complete Fairy Tales,None,3,610,0,12.365449,0.517622,0.538652,100052,2,0.610188,0.68058,668.996162
4348,672875,,1,Le Morte d'Arthur: King Arthur and the Legends of the Round Table,None,3,349,0,7.613755,0.32859,0.672694,40850,2,0.55761,0.603316,119.47825
4349,597,,1,Killing Yourself to Live: 85% of a True Story,None,2,183,0,3.033721,0.197693,0.79265,13200,2,0.528638,0.554174,23.74274
4351,41913,,1,The Children of Men,None,0,383,0,7.060626,0.361167,0.649119,47485,2,0.56394,0.613381,173.470259
4358,4631,,1,A Moveable Feast,None,0,549,0,8.865423,0.468337,0.530128,79745,2,0.597031,0.662522,587.639976
4372,22320,,1,"Pattern Recognition (Blue Ant, #1)",None,2,281,0,5.459714,0.258615,0.639731,25167,2,0.545366,0.583185,97.404001
4377,227603,,1,Prozac Nation,None,2,381,0,6.220664,0.350754,0.618276,44757,2,0.563564,0.612789,211.664883
4381,30933,,1,Brideshead Revisited,None,3,582,0,10.977467,0.500828,0.542317,91690,2,0.604077,0.672291,550.350206
4383,5755,,1,The Language Instinct: How the Mind Creates Language,None,4,178,0,3.755765,0.16913,0.669269,10543,2,0.527813,0.552694,42.20811
4385,17841,,1,Foucault's Pendulum,None,0,325,0,6.293071,0.285013,0.583267,30709,2,0.553226,0.596211,189.62005
4386,26156469,,1,Never Split the Difference,None,4,206,0,4.584166,0.157623,0.572484,12088,2,0.532472,0.560983,118.3337
4387,3698,,1,The Quiet American,None,0,435,0,10.092022,0.381792,0.583156,55047,2,0.573904,0.628774,291.563783
4396,6480781,,1,Open,None,4,258,0,3.432187,0.228215,0.592254,19635,2,0.541346,0.576377,148.747278
4397,160194,,1,Noises Off,None,3,233,0,4.47429,0.235676,0.763875,20646,2,0.537043,0.568976,37.12149
4402,46190,,1,Love Is a Mix Tape,None,2,147,0,2.672256,0.147537,0.7524,8074,2,0.522748,0.543517,25.307457
4403,361459,,1,An Unquiet Mind: A Memoir of Moods and Madness,None,2,446,0,7.903108,0.38541,0.561979,55768,2,0.576057,0.632031,352.367168
4406,497164,,1,Camera Lucida: Reflections on Photography,None,1,87,0,1.860964,0.069048,0.541566,2026,2,0.513218,0.525755,51.486074
4418,11334,,1,Song of Solomon,None,0,503,0,8.702068,0.461252,0.620611,78354,2,0.587478,0.648905,302.890356
4419,4004,,1,The Pilgrimage,None,3,257,0,4.920301,0.232808,0.611655,20121,2,0.541173,0.576081,127.979666
4426,6750,,1,The Broom of the System,None,0,272,0,7.374563,0.249421,0.65954,24308,2,0.543786,0.580521,87.337217
4427,387749,,1,Ben-Hur: A Tale of the Christ,None,3,403,0,9.314953,0.373327,0.65163,52784,2,0.567731,0.619301,193.922404
4439,960,,1,"Angels &#38; Demons (Robert Langdon, #1)",None,5,1347,0,8.020232,0.881489,0.294305,266797,2,0.83161,0.898757,9551.988177
4450,6792458,,1,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,None,0,311,0,5.684552,0.279464,0.606867,29254,2,0.550701,0.592066,169.574106
4453,2159,,1,Confessions of an Economic Hit Man,None,4,166,0,3.017812,0.146457,0.600438,8223,2,0.525841,0.549142,66.292518
4457,79121,,1,The Happy Prince,None,3,288,0,6.094155,0.261653,0.6619,27355,2,0.546602,0.585258,109.584106
4463,4645,,1,The Snows of Kilimanjaro and Other Stories,None,0,188,0,3.498191,0.184433,0.704631,12386,2,0.529467,0.555654,42.423544
4466,12557,,1,The Kitchen God's Wife,None,5,307,0,4.574124,0.308715,0.720849,33859,2,0.549984,0.590882,76.665643
4467,8167094,,1,The Hidden Reality: Parallel Universes and the Deep Laws of the Cosmos,None,4,222,0,6.261317,0.191533,0.64714,15875,2,0.535171,0.565719,69.030596
4473,45220,,1,I Never Promised You a Rose Garden,None,2,205,0,3.901622,0.18682,0.642037,13425,2,0.532304,0.560687,62.88269
4474,6219656,,1,The Lottery,None,3,317,0,5.824815,0.306239,0.680649,34091,2,0.55178,0.593843,108.380858
4478,29999,,1,The Maltese Falcon,None,2,450,0,7.936493,0.394184,0.565959,57176,2,0.576844,0.633215,355.209096
4480,20564,,1,The Mill on the Floss,None,3,321,0,6.939583,0.303249,0.662247,34013,2,0.552502,0.595027,112.167737
4481,49455,,1,Notes from Underground,None,0,319,0,5.871501,0.283087,0.586562,29751,2,0.552141,0.594435,192.076627
4489,62953,,1,Ghost World,None,0,235,0,3.319172,0.223799,0.658592,18108,2,0.537385,0.569568,78.496457
4493,92163,,1,Sarum: The Novel of England,None,3,251,0,5.325353,0.223586,0.618231,19397,2,0.540134,0.574304,89.267872
4501,8127,,1,"Anne of Green Gables (Anne of Green Gables, #1)",None,5,972,0,11.26728,0.737889,0.408706,192871,2,0.701995,0.787744,2465.123817
4502,17349,,1,The Demon-Haunted World: Science as a Candle in the Dark,None,4,320,0,6.328962,0.276167,0.588499,30037,2,0.552322,0.594731,182.18417
4506,69571,,1,"Rich Dad, Poor Dad",None,4,438,0,5.496989,0.327711,0.459735,43998,2,0.57449,0.629663,766.484257
4507,261243,,1,History of the Peloponnesian War,None,3,196,0,4.288831,0.18056,0.66112,12634,2,0.530798,0.558022,50.353114
4508,28212,,1,"And the Band Played On: Politics, People, and the AIDS Epidemic",None,2,329,0,6.938664,0.304971,0.654811,35331,2,0.553952,0.597395,123.897167
4516,36072,,1,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,None,4,752,0,7.546641,0.549901,0.398855,112627,2,0.643184,0.722617,2247.126476
4519,706,,1,America (The Book): A Citizen's Guide to Democracy Inaction,None,2,447,0,7.173098,0.39101,0.559515,55773,2,0.576254,0.632327,356.557222
4529,634583,,1,Wings of Fire: An Autobiography,None,4,172,0,3.044639,0.166122,0.693798,10203,2,0.526825,0.550918,52.460533
4534,18545,,1,Rosencrantz and Guildenstern Are Dead,None,3,429,0,7.724967,0.385444,0.586356,53831,2,0.572737,0.626998,302.029051
4538,433567,,1,Flatland: A Romance of Many Dimensions,None,4,231,0,4.210252,0.211828,0.635385,16879,2,0.536702,0.568384,84.105721
4539,4138,,1,Naked,None,2,916,0,13.475608,0.699077,0.415596,174164,2,0.686028,0.771166,2168.787103
4540,12873,,1,Rebecca,None,5,762,0,12.005796,0.621672,0.481457,139594,2,0.645642,0.725577,1154.522713
4541,926908,,1,Gnomes,None,1,118,0,2.681025,0.098225,0.581197,4012,2,0.518098,0.534932,57.697918
4545,227463,,1,A Clockwork Orange,None,5,1211,0,16.63277,0.847779,0.340166,249224,2,0.779419,0.858496,5040.974961
4562,7717482,,1,"1Q84 (1Q84, #3)",None,0,143,0,3.868507,0.133472,0.696346,7070,2,0.522102,0.542333,28.963796
4569,12813565,,1,Invisible Monsters Remix,None,0,114,0,1.895295,0.116038,0.723956,4663,2,0.517463,0.533748,14.646788
4571,29254,,1,Be Here Now,None,4,287,0,6.093982,0.250081,0.582613,23911,2,0.546425,0.584962,159.251438
4573,57727,,1,"L.A. Confidential (L.A. Quartet, #3)",None,0,288,0,6.224006,0.267488,0.649027,26823,2,0.546602,0.585258,107.627907
4580,275245,,1,Pygmalion and Three Other Plays,None,3,366,0,9.196353,0.340512,0.669945,44749,2,0.560757,0.608348,139.805359
4583,11650,,1,"American Pastoral (The American Trilogy, #1)",None,0,385,0,7.916748,0.341844,0.600257,44371,2,0.564317,0.613973,214.744636
4586,73062,,1,Scarlett,None,3,271,0,3.73743,0.276517,0.764521,27970,2,0.543611,0.580225,51.861039
4588,58098,,1,For colored girls who have considered suicide/when the rainbow is enuf,None,2,223,0,5.083832,0.212206,0.71765,17764,2,0.535341,0.566015,45.506335
4589,12158480,,1,"Why Nations Fail: The Origins of Power, Prosperity, and Poverty",None,4,141,0,2.310087,0.132497,0.685005,6761,2,0.521779,0.541741,27.804565
4594,31122,,1,I Capture the Castle,None,0,250,0,3.642992,0.248541,0.700434,21801,2,0.539962,0.574008,62.872893
4596,21,,1,A Short History of Nearly Everything,None,2,953,0,11.91897,0.69407,0.379829,172301,2,0.696495,0.78212,3287.89773
4605,171547,,1,Songs of Innocence and of Experience,None,0,332,0,6.171536,0.310114,0.645088,35445,2,0.554498,0.598283,139.864256
4607,732562,,1,The Rime of the Ancient Mariner,None,3,310,0,6.810879,0.287112,0.651341,31196,2,0.550522,0.59177,115.562972
4608,115476,,1,Nostromo,None,0,287,0,7.024586,0.258095,0.621695,25515,2,0.546425,0.584962,110.760684
4610,3483,,1,Special Topics in Calamity Physics,None,0,179,0,3.181181,0.176427,0.715021,11391,2,0.527977,0.55299,35.351589
4613,38787,,1,Pedro P&#225;ramo,None,0,284,0,5.466373,0.267976,0.671328,26978,2,0.545895,0.584073,92.369046
4617,1078,,1,"The Good Earth (House of Earth, #1)",None,5,785,0,12.824677,0.633834,0.470122,144666,2,0.651369,0.732386,1289.733273
4623,415,,1,Gravity's Rainbow,None,0,294,0,7.505598,0.257718,0.608855,26224,2,0.547665,0.587034,124.090495
4626,24983,,1,"Doomsday Book (Oxford Time Travel, #1)",None,2,199,0,3.422204,0.200944,0.751485,14805,2,0.531299,0.558911,30.735512
4627,7190,,1,"The Three Musketeers (The D'Artagnan Romances, #1)",None,3,847,0,15.861714,0.662754,0.443576,158925,2,0.667325,0.75074,1680.834734
4629,12651,,1,The Social Contract,None,4,295,0,7.205798,0.259564,0.614459,26646,2,0.547843,0.58733,151.891025
4630,7745,,1,Fear and Loathing in Las Vegas,None,0,983,0,13.690314,0.737436,0.398607,192389,2,0.705219,0.791001,2670.198261
4634,5084,,1,My Life in France,None,2,411,0,6.506088,0.371975,0.607857,51215,2,0.569262,0.62167,251.750428
4635,10909804,,1,Just My Type: A Book About Fonts,None,1,116,0,2.461038,0.088639,0.534933,3568,2,0.517781,0.53434,66.725529
4636,7897478,,1,"The Bedwetter: Stories of Courage, Redemption, and Pee",None,2,253,0,4.597457,0.241043,0.684202,21811,2,0.54048,0.574896,81.215017
4641,781787,,1,Out of Africa,None,3,370,0,6.535316,0.343835,0.635728,43398,2,0.561503,0.609532,180.283974
4643,5206937,,1,A Modest Proposal,None,3,356,0,7.423154,0.316875,0.606473,38323,2,0.558901,0.605388,182.87031
4656,12948,,1,The Turn of the Screw,None,3,323,0,6.722007,0.292012,0.612792,31867,2,0.552864,0.595619,137.683997
4660,588234,,1,Ceremony,None,0,189,0,3.23232,0.194942,0.755488,13422,2,0.529633,0.55595,26.267673
4663,2547,,1,The Prophet,None,4,913,0,11.680675,0.679127,0.395179,164524,2,0.685193,0.770278,2617.166876
4669,11827808,,1,The Secret of the Nagas (Shiva Trilogy #2),None,4,163,0,3.276053,0.157091,0.70643,9327,2,0.52535,0.548253,42.237744
4674,12820793,,1,"The Oath of the Vayuputras (Shiva Trilogy, #3)",None,4,158,0,3.161976,0.14541,0.679674,8430,2,0.524534,0.546773,54.34826
4683,6202342,,1,Her Fearful Symmetry,None,4,112,0,1.683063,0.115649,0.781371,4857,2,0.517146,0.533156,10.75386
4686,228630,,1,Black Boy,None,2,425,0,8.732617,0.384154,0.606804,54673,2,0.571961,0.625814,243.385254
4687,47559,,1,"Amphigorey (Amphigorey, #1)",None,1,69,0,2.346532,0.037561,0.513214,1204,3,0.510118,0.520229,32.351236
4694,42058,,1,Richard III,None,3,272,0,5.386712,0.266812,0.714782,26344,2,0.543786,0.580521,72.618451
4698,21348,,1,Aesop's Fables,None,3,597,0,11.79007,0.509856,0.538481,95799,2,0.607335,0.676732,629.541587
4700,29501,,1,"The End of Faith: Religion, Terror, and the Future of Reason",None,4,246,0,5.821582,0.22079,0.638361,19237,2,0.539272,0.572824,101.936368
4704,11466,,1,This Boy's Life,None,2,264,0,5.027454,0.251922,0.668971,23224,2,0.542389,0.578153,94.732735
4718,31312,,1,The Dance of Anger,None,4,197,0,4.702767,0.184123,0.711799,13742,2,0.530965,0.558319,55.520941
4726,454856,,1,Look Me in the Eye: My Life with Asperger's,None,2,431,0,6.959397,0.389311,0.599385,55542,2,0.573125,0.62759,284.899481
4727,11989,,1,The Plague,None,3,707,0,12.998787,0.587959,0.503424,125640,2,0.632347,0.709295,937.008478
4731,206731,,1,The Tibetan Book of Living and Dying,None,4,189,0,4.353565,0.163334,0.620399,11022,2,0.529633,0.55595,66.547369
4735,5907,,1,"The Hobbit, or There and Back Again",None,5,1532,0,11.472998,0.967167,0.26862,315023,2,0.914951,0.953523,12378.881778
4742,135611,,1,Shakespeare: The World as Stage,None,2,275,0,5.301736,0.255553,0.638275,24047,2,0.544312,0.581409,109.266925
4748,10073506,,1,"Tinker, Tailor, Soldier, Spy",None,0,120,0,3.067891,0.104938,0.601261,4293,2,0.518416,0.535524,27.46742
4752,38262,,1,Moll Flanders,None,3,282,0,6.534442,0.257955,0.653517,25893,2,0.545543,0.583481,95.908282
4757,24213,,1,Alice's Adventures in Wonderland &#38; Through the Looking-Glass,None,5,870,0,10.965237,0.684586,0.443022,167469,2,0.673445,0.757549,1780.505722
4769,16299,,1,And Then There Were None,None,5,1064,0,9.134742,0.772447,0.369155,208763,2,0.729905,0.814979,3706.643509
4770,865,,1,The Alchemist,None,5,1390,0,10.625161,0.905042,0.290214,280160,2,0.849598,0.911486,9041.2758
4772,46199,,1,Letters to a Young Poet,None,0,374,0,8.507129,0.312947,0.537971,37524,2,0.56225,0.610716,278.761639
